"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 21, 2010","4,343.25","4,436.90","4,445.40","4,336.55","655.88M","-2.48%"
"Jan 20, 2010","4,453.65","4,499.95","4,502.40","4,439.45","592.06M","-0.35%"
"Jan 19, 2010","4,469.30","4,506.65","4,524.30","4,463.75","660.22M","-0.67%"
"Jan 18, 2010","4,499.60","4,462.30","4,508.20","4,461.85","553.59M","0.70%"
"Jan 15, 2010","4,468.15","4,468.30","4,482.55","4,453.95","608.17M","0.40%"
"Jan 14, 2010","4,450.45","4,440.45","4,462.20","4,439.15","624.96M","0.79%"
"Jan 13, 2010","4,415.60","4,364.35","4,418.90","4,361.90","662.74M","0.54%"
"Jan 12, 2010","4,391.70","4,442.20","4,449.85","4,385.00","631.98M","-0.92%"
"Jan 11, 2010","4,432.50","4,439.80","4,452.05","4,423.40","666.17M","0.62%"
"Jan 08, 2010","4,405.30","4,415.50","4,436.15","4,397.70","660.09M","-0.14%"
"Jan 07, 2010","4,411.55","4,431.00","4,435.00","4,399.00","664.18M","-0.25%"
"Jan 06, 2010","4,422.65","4,430.05","4,438.65","4,405.55","679.36M","0.15%"
"Jan 05, 2010","4,416.05","4,406.50","4,422.90","4,396.70","729.48M","1.11%"
"Jan 04, 2010","4,367.65","4,343.10","4,372.30","4,334.95","547.97M","0.89%"
"Dec 31, 2009","4,329.10","4,334.40","4,346.40","4,322.15","553.53M","0.52%"
"Dec 30, 2009","4,306.85","4,318.05","4,321.60","4,298.85","438.02M","-0.08%"
"Dec 29, 2009","4,310.25","4,313.45","4,327.25","4,304.75","433.52M","0.23%"
"Dec 24, 2009","4,300.35","4,300.00","4,314.60","4,273.10","529.74M","0.60%"
"Dec 23, 2009","4,274.85","4,189.00","4,277.85","4,189.00","535.54M","2.55%"
"Dec 22, 2009","4,168.60","4,154.60","4,174.75","4,150.50","393.60M","0.88%"
"Dec 21, 2009","4,132.35","4,159.30","4,169.40","4,128.00","386.20M","-0.50%"
"Dec 18, 2009","4,153.05","4,174.15","4,197.35","4,147.55","481.58M","-0.87%"
"Dec 17, 2009","4,189.45","4,177.25","4,201.75","4,168.90","513.13M","0.29%"
"Dec 16, 2009","4,177.30","4,169.15","4,191.75","4,146.60","522.58M","0.10%"
"Dec 15, 2009","4,173.15","4,243.20","4,244.40","4,161.70","479.18M","-1.38%"
"Dec 14, 2009","4,231.35","4,241.20","4,263.25","4,221.65","433.53M","-0.27%"
"Dec 11, 2009","4,242.90","4,291.20","4,294.05","4,222.95","549.74M","-0.36%"
"Dec 10, 2009","4,258.25","4,242.85","4,266.75","4,233.05","569.12M","0.46%"
"Dec 09, 2009","4,238.70","4,234.10","4,271.15","4,230.15","591.64M","-0.38%"
"Dec 08, 2009","4,255.00","4,209.65","4,256.85","4,201.95","606.94M","1.32%"
"Dec 07, 2009","4,199.70","4,243.95","4,253.85","4,190.55","503.73M","-0.92%"
"Dec 04, 2009","4,238.85","4,224.20","4,271.55","4,220.90","555.76M","-0.20%"
"Dec 03, 2009","4,247.15","4,245.80","4,276.95","4,229.70","603.79M","0.55%"
"Dec 02, 2009","4,224.10","4,247.50","4,249.30","4,218.15","730.36M","0.18%"
"Dec 01, 2009","4,216.40","4,176.15","4,220.15","4,176.15","630.90M","1.71%"
"Nov 30, 2009","4,145.45","4,132.60","4,166.95","4,124.50","614.73M","1.88%"
"Nov 27, 2009","4,069.05","4,033.05","4,075.85","3,967.05","683.57M","-1.27%"
"Nov 26, 2009","4,121.35","4,184.70","4,195.35","4,112.80","626.41M","-1.51%"
"Nov 25, 2009","4,184.60","4,181.40","4,216.90","4,177.05","493.30M","0.14%"
"Nov 24, 2009","4,178.90","4,185.90","4,196.55","4,153.00","564.31M","-0.05%"
"Nov 23, 2009","4,180.80","4,166.85","4,185.35","4,157.00","504.66M","0.80%"
"Nov 20, 2009","4,147.60","4,092.85","4,154.55","4,064.40","637.86M","0.93%"
"Nov 19, 2009","4,109.45","4,165.45","4,173.00","4,090.95","665.38M","-1.33%"
"Nov 18, 2009","4,164.90","4,155.95","4,189.45","4,155.55","576.16M","0.10%"
"Nov 17, 2009","4,160.85","4,158.90","4,169.75","4,127.40","532.63M","-0.03%"
"Nov 16, 2009","4,162.25","4,152.35","4,172.50","4,152.35","521.06M","1.16%"
"Nov 13, 2009","4,114.45","4,078.95","4,132.00","4,078.95","565.45M","0.74%"
"Nov 12, 2009","4,084.10","4,124.60","4,140.55","4,066.00","694.26M","-1.13%"
"Nov 11, 2009","4,130.90","4,043.20","4,136.40","4,038.70","682.92M","2.38%"
"Nov 10, 2009","4,034.70","4,061.55","4,080.05","4,018.40","710.80M","0.20%"
"Nov 09, 2009","4,026.80","3,976.50","4,031.35","3,955.25","607.19M","1.93%"
"Nov 06, 2009","3,950.45","3,940.20","3,975.05","3,935.05","703.58M","1.30%"
"Nov 05, 2009","3,899.75","3,833.80","3,906.65","3,793.05","749.48M","1.66%"
"Nov 04, 2009","3,836.20","3,768.55","3,846.05","3,738.75","694.33M","2.92%"
"Nov 03, 2009","3,727.45","3,837.00","3,856.85","3,717.65","715.71M","-3.26%"
"Oct 30, 2009","3,853.15","3,950.40","3,963.05","3,844.40","760.15M","-0.76%"
"Oct 29, 2009","3,882.85","3,885.00","3,935.45","3,873.80","825.31M","-1.68%"
"Oct 28, 2009","3,949.30","3,941.65","3,979.40","3,901.60","710.72M","-0.28%"
"Oct 27, 2009","3,960.20","4,035.80","4,046.70","3,948.40","754.36M","-2.64%"
"Oct 26, 2009","4,067.75","4,114.30","4,119.10","4,063.45","559.52M","-0.90%"
"Oct 23, 2009","4,104.75","4,140.80","4,149.65","4,095.70","562.47M","0.37%"
"Oct 22, 2009","4,089.80","4,141.60","4,158.30","4,075.50","611.10M","-1.52%"
"Oct 21, 2009","4,153.10","4,189.80","4,204.25","4,144.60","617.67M","-0.96%"
"Oct 20, 2009","4,193.20","4,231.55","4,239.95","4,185.40","610.83M","-0.33%"
"Oct 17, 2009","4,207.05","4,215.75","4,218.20","4,194.15","147.61M","0.29%"
"Oct 16, 2009","4,194.95","4,171.20","4,198.20","4,165.80","613.24M","0.71%"
"Oct 15, 2009","4,165.45","4,186.65","4,188.40","4,146.45","698.54M","0.14%"
"Oct 14, 2009","4,159.60","4,132.45","4,163.75","4,132.45","685.80M","1.45%"
"Oct 12, 2009","4,100.05","4,045.80","4,106.10","4,045.80","504.18M","1.75%"
"Oct 09, 2009","4,029.55","4,080.75","4,085.90","4,024.45","543.59M","-0.77%"
"Oct 08, 2009","4,060.80","4,074.75","4,091.15","4,044.95","637.68M","0.44%"
"Oct 07, 2009","4,042.95","4,083.45","4,096.75","4,032.75","660.86M","-0.12%"
"Oct 06, 2009","4,047.95","4,065.45","4,068.85","3,971.95","725.33M","0.03%"
"Oct 05, 2009","4,046.70","4,084.40","4,095.65","4,040.05","578.43M","-1.76%"
"Oct 01, 2009","4,119.05","4,128.50","4,133.20","4,102.40","625.23M","0.01%"
"Sep 30, 2009","4,118.65","4,085.10","4,119.90","4,081.60","587.94M","1.14%"
"Sep 29, 2009","4,072.05","4,078.30","4,086.45","4,064.90","534.39M","0.76%"
"Sep 25, 2009","4,041.35","4,017.30","4,065.60","4,017.30","654.89M","0.01%"
"Sep 24, 2009","4,040.90","3,991.05","4,049.50","3,984.20","733.87M","0.31%"
"Sep 23, 2009","4,028.30","4,070.60","4,078.95","4,019.75","667.81M","-1.01%"
"Sep 22, 2009","4,069.25","4,058.60","4,080.20","4,051.70","585.66M","0.59%"
"Sep 18, 2009","4,045.25","4,015.60","4,047.65","4,007.00","744.55M","0.55%"
"Sep 17, 2009","4,023.10","4,042.05","4,054.00","4,006.15","833.42M","0.09%"
"Sep 16, 2009","4,019.30","4,002.45","4,022.95","3,998.40","693.19M","1.17%"
"Sep 15, 2009","3,973.00","3,939.65","3,977.35","3,938.60","621.40M","1.64%"
"Sep 14, 2009","3,908.95","3,900.65","3,916.70","3,881.15","535.78M","-0.13%"
"Sep 11, 2009","3,914.05","3,941.50","3,946.15","3,888.35","671.82M","-0.21%"
"Sep 10, 2009","3,922.35","3,958.40","3,979.85","3,914.05","701.55M","-0.08%"
"Sep 09, 2009","3,925.40","3,925.40","3,946.25","3,905.45","628.98M","-0.11%"
"Sep 08, 2009","3,929.65","3,954.95","3,960.85","3,918.10","722.08M","0.14%"
"Sep 07, 2009","3,924.10","3,875.60","3,927.25","3,873.65","645.82M","2.25%"
"Sep 04, 2009","3,837.80","3,803.90","3,845.95","3,774.75","590.16M","1.41%"
"Sep 03, 2009","3,784.45","3,819.45","3,827.00","3,775.05","569.52M","-0.12%"
"Sep 02, 2009","3,788.95","3,779.10","3,823.65","3,779.10","602.12M","-0.37%"
"Sep 01, 2009","3,803.20","3,871.00","3,892.80","3,790.80","763.57M","-0.96%"
"Aug 31, 2009","3,840.25","3,819.05","3,867.90","3,819.05","761.04M","-0.62%"
"Aug 28, 2009","3,864.40","3,843.60","3,871.25","3,811.35","719.58M","0.85%"
"Aug 27, 2009","3,831.90","3,809.60","3,852.65","3,809.60","794.88M","0.29%"
"Aug 26, 2009","3,820.75","3,813.30","3,832.20","3,807.80","759.69M","0.69%"
"Aug 25, 2009","3,794.50","3,758.45","3,799.75","3,744.20","698.20M","0.40%"
"Aug 24, 2009","3,779.55","3,748.75","3,787.75","3,748.75","579.89M","2.12%"
"Aug 21, 2009","3,701.05","3,627.85","3,705.85","3,618.40","526.36M","1.37%"
"Aug 20, 2009","3,650.90","3,654.80","3,675.60","3,644.95","431.82M","1.22%"
"Aug 19, 2009","3,607.05","3,673.85","3,688.95","3,589.35","621.50M","-1.60%"
"Aug 18, 2009","3,665.75","3,620.95","3,686.45","3,606.10","624.68M","1.65%"
"Aug 17, 2009","3,606.25","3,713.35","3,713.35","3,596.95","610.77M","-3.82%"
"Aug 14, 2009","3,749.60","3,762.50","3,779.45","3,739.40","637.05M","-0.23%"
"Aug 13, 2009","3,758.15","3,701.50","3,762.45","3,697.90","701.99M","3.22%"
"Aug 12, 2009","3,641.00","3,606.30","3,646.85","3,567.90","676.42M","-0.19%"
"Aug 11, 2009","3,647.75","3,620.10","3,681.60","3,603.15","600.38M","0.63%"
"Aug 10, 2009","3,625.00","3,685.25","3,714.05","3,602.50","633.89M","-1.05%"
"Aug 07, 2009","3,663.60","3,709.25","3,744.15","3,652.20","683.27M","-2.11%"
"Aug 06, 2009","3,742.55","3,816.05","3,855.35","3,732.60","803.63M","-2.21%"
"Aug 05, 2009","3,827.30","3,824.80","3,840.80","3,783.85","671.14M","0.55%"
"Aug 04, 2009","3,806.20","3,816.60","3,843.35","3,778.20","753.89M","-0.46%"
"Aug 03, 2009","3,823.80","3,778.05","3,830.30","3,764.15","658.19M","1.59%"
"Jul 31, 2009","3,764.10","3,760.60","3,799.65","3,734.10","729.36M","1.15%"
"Jul 30, 2009","3,721.35","3,680.80","3,725.60","3,657.45","847.10M","0.97%"
"Jul 29, 2009","3,685.65","3,711.30","3,742.25","3,611.25","957.13M","-1.09%"
"Jul 28, 2009","3,726.15","3,727.95","3,749.70","3,700.20","888.40M","0.49%"
"Jul 27, 2009","3,708.00","3,694.85","3,722.15","3,674.10","702.26M","0.50%"
"Jul 24, 2009","3,689.65","3,678.05","3,693.75","3,644.70","799.89M","1.19%"
"Jul 23, 2009","3,646.25","3,589.00","3,650.10","3,589.00","635.06M","2.28%"
"Jul 22, 2009","3,565.00","3,625.20","3,670.10","3,550.65","823.21M","-1.05%"
"Jul 21, 2009","3,602.95","3,618.90","3,636.20","3,583.00","744.14M","-0.77%"
"Jul 20, 2009","3,630.95","3,591.35","3,634.30","3,567.65","717.29M","2.51%"
"Jul 17, 2009","3,542.20","3,480.40","3,553.15","3,480.40","670.68M","2.89%"
"Jul 16, 2009","3,442.55","3,489.25","3,489.25","3,425.05","739.16M","0.20%"
"Jul 15, 2009","3,435.70","3,351.75","3,443.90","3,347.50","704.82M","3.70%"
"Jul 14, 2009","3,313.10","3,256.35","3,324.10","3,256.35","587.64M","3.58%"
"Jul 13, 2009","3,198.50","3,202.80","3,211.15","3,166.15","621.46M","-1.43%"
"Jul 10, 2009","3,244.90","3,317.65","3,338.50","3,228.95","636.66M","-1.85%"
"Jul 09, 2009","3,306.05","3,303.05","3,329.35","3,273.05","773.87M","0.33%"
"Jul 08, 2009","3,295.10","3,356.90","3,356.90","3,265.65","739.71M","-2.59%"
"Jul 07, 2009","3,382.80","3,384.70","3,415.45","3,341.05","676.53M","0.26%"
"Jul 06, 2009","3,374.15","3,583.90","3,614.35","3,357.95","872.24M","-5.43%"
"Jul 03, 2009","3,568.05","3,498.60","3,574.65","3,498.60","606.92M","1.17%"
"Jul 02, 2009","3,526.70","3,529.90","3,552.70","3,483.35","656.77M","0.66%"
"Jul 01, 2009","3,503.65","3,486.10","3,513.80","3,426.70","689.28M","0.98%"
"Jun 30, 2009","3,469.70","3,582.45","3,586.50","3,454.55","773.75M","-2.41%"
"Jun 29, 2009","3,555.30","3,534.75","3,585.30","3,521.10","734.02M","0.95%"
"Jun 26, 2009","3,521.85","3,464.10","3,525.85","3,452.10","648.98M","2.58%"
"Jun 25, 2009","3,433.15","3,484.80","3,500.10","3,423.65","954.92M","-0.98%"
"Jun 24, 2009","3,467.10","3,451.45","3,476.05","3,410.95","782.22M","1.36%"
"Jun 23, 2009","3,420.45","3,367.95","3,434.70","3,342.65","795.44M","0.36%"
"Jun 22, 2009","3,408.10","3,474.45","3,489.00","3,397.15","677.99M","-1.47%"
"Jun 19, 2009","3,458.85","3,449.45","3,468.30","3,378.15","810.97M","1.36%"
"Jun 18, 2009","3,412.45","3,500.20","3,520.70","3,384.55","893.93M","-2.62%"
"Jun 17, 2009","3,504.30","3,634.80","3,643.90","3,486.95","884.51M","-3.71%"
"Jun 16, 2009","3,639.40","3,545.20","3,650.80","3,545.20","915.02M","1.26%"
"Jun 15, 2009","3,594.25","3,639.10","3,677.75","3,582.30","969.34M","-1.93%"
"Jun 12, 2009","3,664.90","3,741.25","3,760.80","3,652.00","954.37M","-1.24%"
"Jun 11, 2009","3,711.10","3,743.30","3,744.90","3,673.30","1.01B","-0.58%"
"Jun 10, 2009","3,732.80","3,717.50","3,766.90","3,707.50","1.03B","1.95%"
"Jun 09, 2009","3,661.25","3,537.80","3,668.75","3,500.15","1.04B","2.77%"
"Jun 08, 2009","3,562.70","3,728.50","3,736.95","3,543.55","947.33M","-3.98%"
"Jun 05, 2009","3,710.50","3,737.40","3,762.35","3,699.65","1.18B","0.06%"
"Jun 04, 2009","3,708.10","3,619.95","3,711.70","3,618.35","1.21B","1.41%"
"Jun 03, 2009","3,656.50","3,671.20","3,691.15","3,612.70","1.22B","0.41%"
"Jun 02, 2009","3,641.50","3,689.40","3,689.40","3,586.45","1.14B","-0.35%"
"Jun 01, 2009","3,654.20","3,649.85","3,663.00","3,608.80","1.20B","2.08%"
"May 29, 2009","3,579.90","3,516.95","3,612.30","3,516.95","1.23B","2.64%"
"May 28, 2009","3,487.70","3,460.65","3,498.10","3,450.10","1.05B","1.32%"
"May 27, 2009","3,442.30","3,369.05","3,446.25","3,369.05","914.40M","4.01%"
"May 26, 2009","3,309.70","3,414.15","3,432.85","3,288.00","931.52M","-2.70%"
"May 25, 2009","3,401.70","3,379.00","3,409.90","3,354.35","940.89M","1.39%"
"May 22, 2009","3,355.05","3,314.85","3,360.75","3,284.85","940.51M","0.82%"
"May 21, 2009","3,327.65","3,336.85","3,416.20","3,313.75","1.14B","-0.42%"
"May 20, 2009","3,341.65","3,277.45","3,380.15","3,277.45","1.27B","0.99%"
"May 19, 2009","3,309.05","3,354.85","3,433.35","3,166.00","1.58B","0.48%"
"May 18, 2009","3,293.35","3,197.95","3,291.50","3,197.95","6.67M","16.22%"
"May 15, 2009","2,833.65","2,813.65","2,850.30","2,813.65","692.41M","1.71%"
"May 14, 2009","2,786.05","2,735.15","2,795.30","2,735.15","649.03M","-0.46%"
"May 13, 2009","2,799.05","2,836.60","2,851.75","2,788.45","804.79M","-0.94%"
"May 12, 2009","2,825.50","2,738.70","2,831.30","2,729.65","801.01M","2.80%"
"May 11, 2009","2,748.65","2,822.65","2,822.65","2,731.75","705.50M","-1.69%"
"May 08, 2009","2,795.95","2,831.40","2,850.25","2,762.70","828.92M","-1.26%"
"May 07, 2009","2,831.55","2,809.35","2,834.55","2,791.15","756.08M","1.92%"
"May 06, 2009","2,778.30","2,805.70","2,853.50","2,765.10","947.72M","-1.08%"
"May 05, 2009","2,808.65","2,786.20","2,818.30","2,775.35","1.00B","0.74%"
"May 04, 2009","2,788.05","2,707.45","2,792.15","2,707.45","776.10M","4.70%"
"Apr 29, 2009","2,662.95","2,621.80","2,669.90","2,607.05","947.55M","2.88%"
"Apr 28, 2009","2,588.40","2,675.20","2,675.20","2,581.70","685.25M","-3.23%"
"Apr 27, 2009","2,674.75","2,671.15","2,716.80","2,655.60","778.31M","-0.57%"
